what,kind,bundleId,bundleVersion,description,time
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1340122800752
java.vm.version,sysinfo,,,"19.0-b09",1340122800752
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122801232
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1340122809218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122809233
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1340122809237
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122810662
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1340122810749
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1340122810774
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122811980
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122812910
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122816300
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340122817860
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1340122819150
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1340122819193
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122822307
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122825021
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1340122830863
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122830912
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122832737
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1340122832749
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340122832749
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122832909
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122836024
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122838060
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122839116
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1340122839122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122839403
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340122858370
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1340122868141
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1340122868163
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1340122868239
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1340122870109
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1340122870118
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1340122870149
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340122884775
